accuracy;accuracy_balanced;alpha;brier_score;cons_alpha;distribution;dmu;ds;est_alpha;estimator;log_loss;mae;mean_poster;precision;random_state;recall;rmse;roc
0,7484;0,5448;0,25;0,17559;0,15803;laplace;1;1;0,18384;dedpul;2,93197;0,053720000000000004;0,18384;0,48863999999999996;6;0,1376;0,09953;0,71622
0,7484;0,5448;0,25;0,17559;0,15803;laplace;1;1;0,18384;random_dedpul;2,93197;0,053720000000000004;0,18384;0,48863999999999996;6;0,1376;0,09953;0,71622
0,7276;0,6957300000000001;0,25;0,17478;0,15803;laplace;1;1;0,30206;baseline_dedpul;2,42529;0,07528;0,2221;0,4669;6;0,632;0,12495;0,72925
0,7508;0,52347;0,25;0,18547;0,15803;laplace;1;1;0,030060000000000003;e1_en;2,35107;0,06261;0,11243;0,5119;6;0,0688;0,09444;0,72912
0,7472;0,55413;0,25;0,16441;0,15803;laplace;1;1;0,22066;e3_en;0,58423;0,06902;0,22278;0,48386999999999997;6;0,168;0,08906;0,73925
0,7468;0,54587;0,25;0,16594;0,15803;laplace;1;1;0,19899999999999998;em_en;0,8153100000000001;0,054889999999999994;0,20367000000000002;0,47872;6;0,14400000000000002;0,07642;0,73927
0,75;0,5;0,25;0,18291;0,15803;laplace;1;1;0,15145999999999998;dedpul;2,0579;0,061;0,15147;0,0;7;0,0;0,10520999999999998;0,6914100000000001
0,75;0,5;0,25;0,18291;0,15803;laplace;1;1;0,15145999999999998;random_dedpul;2,0579;0,061;0,15147;0,0;7;0,0;0,10520999999999998;0,6914100000000001
0,7232;0,64107;0,25;0,20027999999999999;0,15803;laplace;1;1;0,45091000000000003;baseline_dedpul;0,7640100000000001;0,23348000000000002;0,39286;0,44947;7;0,4768;0,2634;0,6914899999999999
0,75;0,5;0,25;0,20462;0,15803;laplace;1;1;0,01365;e1_en;2,26195;0,09025;0,07269;0,0;7;0,0;0,14637999999999998;0,6924
0,75;0,5;0,25;0,17570999999999998;0,15803;laplace;1;1;0,22945;e3_en;0,70191;0,11614000000000001;0,23335;0,0;7;0,0;0,13625;0,69262
0,75;0,5;0,25;0,19545;0,15803;laplace;1;1;0,057999999999999996;em_en;1,9183599999999998;0,0826;0,0989;0,0;7;0,0;0,12573;0,6924600000000001
0,7468;0,5058699999999999;0,25;0,23419;0,15803;laplace;1;1;0,034069999999999996;dedpul;4,60461;0,14440999999999998;0,03408;0,39474000000000004;8;0,024;0,21465;0,6630199999999999
0,7468;0,5058699999999999;0,25;0,23419;0,15803;laplace;1;1;0,034069999999999996;random_dedpul;4,60461;0,14440999999999998;0,03408;0,39474000000000004;8;0,024;0,21465;0,6630199999999999
0,7456;0,50613;0,25;0,17942;0,15803;laplace;1;1;0,29849000000000003;baseline_dedpul;1,3178;0,06027999999999999;0,16764;0,37778;8;0,0272;0,10257000000000001;0,72042
0,7472;0,5024;0,25;0,19391;0,15803;laplace;1;1;0,014730000000000002;e1_en;2,45417;0,08266;0,09287999999999999;0,34783000000000003;8;0,0128;0,11999000000000001;0,71257
0,7476;0,5176;0,25;0,16937;0,15803;laplace;1;1;0,1916;e3_en;0,68639;0,06415;0,19952;0,46153999999999995;8;0,0576;0,08832000000000001;0,7231
0,7492;0,51813;0,25;0,17048;0,15803;laplace;1;1;0,18;em_en;0,8482700000000001;0,058820000000000004;0,18914;0,48611000000000004;8;0,055999999999999994;0,08397;0,72331
0,7488;0,50293;0,25;0,17747000000000002;0,15803;laplace;1;1;0,15348;dedpul;2,38123;0,03594;0,15349000000000002;0,41176;9;0,0112;0,06884;0,7158899999999999
0,7488;0,50293;0,25;0,17747000000000002;0,15803;laplace;1;1;0,15348;random_dedpul;2,38123;0,03594;0,15349000000000002;0,41176;9;0,0112;0,06884;0,7158899999999999
0,7364;0,6066699999999999;0,25;0,17775;0,15803;laplace;1;1;0,37831;baseline_dedpul;2,1543400000000004;0,09062;0,24679;0,46368000000000004;9;0,3472;0,14089000000000002;0,72075
0,7496;0,5008;0,25;0,20346;0,15803;laplace;1;1;0,005370000000000001;e1_en;2,6482099999999997;0,09166;0,06886;0,4;9;0,0032;0,13734000000000002;0,71554
0,7488;0,50507;0,25;0,17673;0,15803;laplace;1;1;0,14165;e3_en;0,67455;0,058129999999999994;0,14681;0,44;9;0,0176;0,07525;0,72702
0,7492;0,50427;0,25;0,18162999999999999;0,15803;laplace;1;1;0,11699999999999999;em_en;1,1377899999999999;0,05342;0,12529;0,45;9;0,0144;0,08076;0,72701
0,6596;0,6596;0,5;0,30755;0,31606;laplace;1;1;0,22496999999999998;dedpul;7,4684800000000005;0,10379000000000001;0,22496999999999998;0,7209300000000001;0;0,5208;0,16942000000000002;0,68111
0,6596;0,6596;0,5;0,30755;0,31606;laplace;1;1;0,22496999999999998;random_dedpul;7,4684800000000005;0,10379000000000001;0,22496999999999998;0,7209300000000001;0;0,5208;0,16942000000000002;0,68111
0,6664;0,6664;0,5;0,29320999999999997;0,31606;laplace;1;1;0,36463;baseline_dedpul;6,84667;0,08299;0,26019000000000003;0,7208100000000001;0;0,5432;0,14875;0,69209
0,5516;0,5516;0,5;0,33366;0,31606;laplace;1;1;0,05499;e1_en;5,83976;0,15089;0,1668;0,75697;0;0,152;0,21206999999999998;0,7094600000000001
0,5996;0,5996;0,5;0,26904;0,31606;laplace;1;1;0,25972;e3_en;1,26956;0,08589;0,26753000000000005;0,7219300000000001;0;0,324;0,11223;0,72182
0,5956;0,5956;0,5;0,27374;0,31606;laplace;1;1;0,249;em_en;1,98741;0,08628999999999999;0,25821;0,7208899999999999;0;0,312;0,11594000000000002;0,72143
0,5664;0,5664;0,5;0,27242;0,31606;laplace;1;1;0,2587;dedpul;4,43633;0,06447;0,25871;0,7064699999999999;1;0,2272;0,0926;0,71711
0,5664;0,5664;0,5;0,27242;0,31606;laplace;1;1;0,2587;random_dedpul;4,43633;0,06447;0,25871;0,7064699999999999;1;0,2272;0,0926;0,71711
0,6872;0,6872;0,5;0,23463;0,31606;laplace;1;1;0,4101;baseline_dedpul;1,28647;0,06088;0,3562;0,71587;1;0,6208;0,07543;0,71988
0,5276;0,5276;0,5;0,32178;0,31606;laplace;1;1;0,05691;e1_en;4,59471;0,14165;0,17509;0,69492;1;0,0984;0,19204000000000002;0,71808
0,6572;0,6572;0,5;0,22951999999999997;0,31606;laplace;1;1;0,36844;e3_en;1,06796;0,1064;0,37848000000000004;0,71858;1;0,5168;0,13246;0,72032
0,6304;0,6304;0,5;0,23751;0,31606;laplace;1;1;0,33399999999999996;em_en;1,4212200000000001;0,09369;0,34807;0,71618;1;0,43200000000000005;0,1147;0,7199800000000001
0,6692;0,6692;0,5;0,27404;0,31606;laplace;1;1;0,2594;dedpul;5,40744;0,05262000000000001;0,25941;0,73952;2;0,5224;0,08206000000000001;0,71707
0,6692;0,6692;0,5;0,27404;0,31606;laplace;1;1;0,2594;random_dedpul;5,40744;0,05262000000000001;0,25941;0,73952;2;0,5224;0,08206000000000001;0,71707
0,6836;0,6836;0,5;0,263;0,31606;laplace;1;1;0,33545;baseline_dedpul;4,93981;0,034069999999999996;0,28645;0,72655;2;0,5888;0,061029999999999994;0,72273
0,5352;0,5352;0,5;0,32265;0,31606;laplace;1;1;0,056470000000000006;e1_en;5,48755;0,1351;0,17265;0,71359;2;0,1176;0,18639;0,7175699999999999
0,6316;0,6316;0,5;0,25556999999999996;0,31606;laplace;1;1;0,28003;e3_en;1,21599;0,06828;0,28812;0,75425;2;0,3904;0,0856;0,72535
0,6224;0,6224;0,5;0,26238;0,31606;laplace;1;1;0,262;em_en;2,15462;0,06584;0,27281;0,76379;2;0,3544;0,08812;0,72519
0,654;0,654;0,5;0,2618;0,31606;laplace;1;1;0,27987;dedpul;4,54729;0,044989999999999995;0,27988;0,7246199999999999;3;0,4968;0,0644;0,7166399999999999
0,654;0,654;0,5;0,2618;0,31606;laplace;1;1;0,27987;random_dedpul;4,54729;0,044989999999999995;0,27988;0,7246199999999999;3;0,4968;0,0644;0,7166399999999999
0,69;0,69;0,5;0,24175;0,31606;laplace;1;1;0,5157;baseline_dedpul;4,1749;0,06785;0,38193;0,67737;3;0,7256;0,098;0,7184699999999999
0,5088;0,5088;0,5;0,31749;0,31606;laplace;1;1;0,058960000000000005;e1_en;4,7830699999999995;0,14465999999999998;0,17775;0,6375;3;0,0408;0,18864;0,7146899999999999
0,6648;0,6648;0,5;0,23285;0,31606;laplace;1;1;0,34615999999999997;e3_en;1,11032;0,08019;0,35358;0,7205600000000001;3;0,5384;0,09625;0,72211
0,5912;0,5912;0,5;0,26543;0,31606;laplace;1;1;0,239;em_en;2,67366;0,06717000000000001;0,26654;0,72709;3;0,292;0,09252;0,7216100000000001
0,6608;0,6608;0,5;0,25133;0,31606;laplace;1;1;0,30315;dedpul;3,10812;0,0592;0,30316;0,72738;4;0,5144;0,08052999999999999;0,7208899999999999
0,6608;0,6608;0,5;0,25133;0,31606;laplace;1;1;0,30315;random_dedpul;3,10812;0,0592;0,30316;0,72738;4;0,5144;0,08052999999999999;0,7208899999999999
0,6932;0,6932;0,5;0,22334;0,31606;laplace;1;1;0,45805;baseline_dedpul;1,61501;0,10599000000000001;0,41844;0,69091;4;0,6992;0,15037999999999999;0,7217399999999999
0,5364;0,5364;0,5;0,31533;0,31606;laplace;1;1;0,0609;e1_en;4,40132;0,13509000000000002;0,18179;0,7570600000000001;4;0,1072;0,18462;0,71977
0,6736;0,6736;0,5;0,22716;0,31606;laplace;1;1;0,3846;e3_en;1,1909;0,11198;0,39187;0,7237100000000001;4;0,5616;0,14504;0,72229
0,674;0,674;0,5;0,22709000000000001;0,31606;laplace;1;1;0,385;em_en;1,1684299999999999;0,11217;0,39223;0,7240000000000001;4;0,5624;0,14529;0,72232
0,6708;0,6708;0,5;0,25969000000000003;0,31606;laplace;1;1;0,30528;dedpul;4,040719999999999;0,037989999999999996;0,30529;0,71118;5;0,5752;0,052129999999999996;0,71031
0,6708;0,6708;0,5;0,25969000000000003;0,31606;laplace;1;1;0,30528;random_dedpul;4,040719999999999;0,037989999999999996;0,30529;0,71118;5;0,5752;0,052129999999999996;0,71031
0,6824;0,6824;0,5;0,2263;0,31606;laplace;1;1;0,49213999999999997;baseline_dedpul;1,94976;0,12370999999999999;0,44305;0,6945399999999999;5;0,6512;0,15175;0,7113
0,504;0,504;0,5;0,31248000000000004;0,31606;laplace;1;1;0,06357;e1_en;4,2406;0,13362000000000002;0,18574000000000002;0,77778;5;0,0112;0,17502;0,7109300000000001
0,6816;0,6816;0,5;0,22546;0,31606;laplace;1;1;0,40266;e3_en;0,9565;0,10795999999999999;0,40904;0,69912;5;0,6376;0,14993;0,71257
0,6724;0,6724;0,5;0,23026;0,31606;laplace;1;1;0,376;em_en;1,23917;0,09646;0,38543;0,70349;5;0,596;0,13209;0,71222
0,6844;0,6844;0,5;0,26496;0,31606;laplace;1;1;0,28124;dedpul;5,01419;0,04983;0,28124;0,73738;6;0,5728;0,07991000000000001;0,7210300000000001
0,6844;0,6844;0,5;0,26496;0,31606;laplace;1;1;0,28124;random_dedpul;5,01419;0,04983;0,28124;0,73738;6;0,5728;0,07991000000000001;0,7210300000000001
0,6888;0,6888;0,5;0,24921;0,31606;laplace;1;1;0,39392;baseline_dedpul;4,21937;0,03777;0,32566;0,73047;6;0,5984;0,060489999999999995;0,72618
0,5696;0,5696;0,5;0,30791999999999997;0,31606;laplace;1;1;0,07457000000000001;e1_en;5,19683;0,12103;0,19724;0,73641;6;0,2168;0,16981;0,72102
0,6496;0,6496;0,5;0,24586999999999998;0,31606;laplace;1;1;0,30919;e3_en;1,27071;0,06064;0,3155;0,74098;6;0,46;0,07612999999999999;0,7271
0,6448;0,6448;0,5;0,25143000000000004;0,31606;laplace;1;1;0,293;em_en;2,03025;0,05605;0,30157;0,74328;6;0,4424;0,07547999999999999;0,72741
0,6468;0,6468;0,5;0,27094;0,31606;laplace;1;1;0,26921999999999996;dedpul;4,56879;0,05267;0,26923;0,72405;7;0,4744;0,07357999999999999;0,70924
0,6468;0,6468;0,5;0,27094;0,31606;laplace;1;1;0,26921999999999996;random_dedpul;4,56879;0,05267;0,26923;0,72405;7;0,4744;0,07357999999999999;0,70924
0,6668;0,6668;0,5;0,25366;0,31606;laplace;1;1;0,37908000000000003;baseline_dedpul;3,9984800000000003;0,02936;0,31921;0,70913;7;0,5656;0,05728;0,71175
0,5372;0,5372;0,5;0,33291;0,31606;laplace;1;1;0,05509;e1_en;5,344069999999999;0,14765999999999999;0,16510999999999998;0,76271;7;0,10800000000000001;0,20099;0,7044
0,6092;0,6092;0,5;0,25367;0,31606;laplace;1;1;0,30065;e3_en;1,21356;0,07855;0,3044;0,7177;7;0,36;0,0958;0,7155100000000001
0,6048;0,6048;0,5;0,25904;0,31606;laplace;1;1;0,28600000000000003;em_en;1,6341299999999999;0,0754;0,29141;0,7220300000000001;7;0,3408;0,09551;0,71577
0,6759999999999999;0,6759999999999999;0,5;0,26323;0,31606;laplace;1;1;0,31486;dedpul;5,198980000000001;0,04339;0,31487;0,71825;8;0,5792;0,0655;0,70863
0,6759999999999999;0,6759999999999999;0,5;0,26323;0,31606;laplace;1;1;0,31486;random_dedpul;5,198980000000001;0,04339;0,31487;0,71825;8;0,5792;0,0655;0,70863
0,6824;0,6824;0,5;0,25487;0,31606;laplace;1;1;0,49604;baseline_dedpul;4,84618;0,08146;0,37785;0,68417;8;0,6776;0,10794000000000001;0,70945
0,5784;0,5784;0,5;0,30391;0,31606;laplace;1;1;0,08154;e1_en;5,35277;0,10794000000000001;0,20734;0,73902;8;0,2424;0,14973;0,70791
0,6596;0,6596;0,5;0,24871999999999997;0,31606;laplace;1;1;0,31871;e3_en;1,2071100000000001;0,04956;0,32459;0,72441;8;0,5152;0,062079999999999996;0,71421
0,6568;0,6568;0,5;0,25265;0,31606;laplace;1;1;0,307;em_en;2,0550200000000003;0,04509;0,31456999999999996;0,72529;8;0,5048;0,05955;0,7137100000000001
0,6916;0,6916;0,5;0,25051999999999996;0,31606;laplace;1;1;0,30873;dedpul;3,6838300000000004;0,029769999999999998;0,30874;0,7128899999999999;9;0,6416;0,04289;0,72447
0,6916;0,6916;0,5;0,25051999999999996;0,31606;laplace;1;1;0,30873;random_dedpul;3,6838300000000004;0,029769999999999998;0,30874;0,7128899999999999;9;0,6416;0,04289;0,72447
0,6928;0,6928;0,5;0,22926;0,31606;laplace;1;1;0,45106999999999997;baseline_dedpul;2,3054099999999997;0,0839;0,39591;0,6998300000000001;9;0,6752;0,11447;0,72585
0,5172;0,5172;0,5;0,31093000000000004;0,31606;laplace;1;1;0,06143;e1_en;4,97799;0,13005;0,18237;0,77922;9;0,048;0,17157;0,71867
0,672;0,672;0,5;0,23926;0,31606;laplace;1;1;0,3245;e3_en;1,2061;0,0724;0,3319;0,72921;9;0,5472;0,08968999999999999;0,72467
0,6716;0,6716;0,5;0,23911;0,31606;laplace;1;1;0,325;em_en;1,15019;0,07257999999999999;0,33236;0,72843;9;0,5472;0,08989;0,7247100000000001
0,6788;0,6920000000000001;0,75;0,33462;0,47408999999999996;laplace;1;1;0,36091;dedpul;7,02804;0,11538;0,36091;0,8764;0;0,6656;0,14461;0,71597
0,6788;0,6920000000000001;0,75;0,33462;0,47408999999999996;laplace;1;1;0,36091;random_dedpul;7,02804;0,11538;0,36091;0,8764;0;0,6656;0,14461;0,71597
0,6904;0,69333;0,75;0,27005;0,47408999999999996;laplace;1;1;0,5758;baseline_dedpul;5,0464199999999995;0,024730000000000002;0,47201000000000004;0,87271;0;0,68747;0,03977;0,71945
0,5168;0,6208;0,75;0,38606;0,47408999999999996;laplace;1;1;0,13757;e1_en;7,27567;0,17808;0,2956;0,87855;0;0,4128;0,22166999999999998;0,7158399999999999
0,6712;0,68747;0,75;0,2692;0,47408999999999996;laplace;1;1;0,44488999999999995;e3_en;1,69005;0,05861;0,45224;0,8752700000000001;0;0,65493;0,06995;0,72254
0,6644;0,68667;0,75;0,28009;0,47408999999999996;laplace;1;1;0,426;em_en;3,1312;0,0581;0,43673;0,87755;0;0,64213;0,07209;0,72233
0,6588;0,7016;0,75;0,33383;0,47408999999999996;laplace;1;1;0,37423;dedpul;6,849469999999999;0,10547000000000001;0,37424;0,89674;1;0,616;0,15359;0,73917
0,6588;0,7016;0,75;0,33383;0,47408999999999996;laplace;1;1;0,37423;random_dedpul;6,849469999999999;0,10547000000000001;0,37424;0,89674;1;0,616;0,15359;0,73917
0,6852;0,71173;0,75;0,27151;0,47408999999999996;laplace;1;1;0,5328;baseline_dedpul;3,8422099999999997;0,04547;0,46031000000000005;0,8936299999999999;1;0,65867;0,06667000000000001;0,74288
0,5096;0,62827;0,75;0,37632;0,47408999999999996;laplace;1;1;0,15023;e1_en;7,16104;0,16280999999999998;0,30956;0,89718;1;0,39093;0,21569000000000002;0,73821
0,6844;0,71173;0,75;0,25327;0,47408999999999996;laplace;1;1;0,46307;e3_en;1,58511;0,07067999999999999;0,4721;0,89405;1;0,6570699999999999;0,08607999999999999;0,74369
0,6788;0,70907;0,75;0,25963;0,47408999999999996;laplace;1;1;0,452;em_en;2,32124;0,06813999999999999;0,46261;0,89412;1;0,64853;0,0839;0,74328
0,7028;0,7;0,75;0,26400999999999997;0,47408999999999996;laplace;1;1;0,48023000000000005;dedpul;5,53012;0,02232;0,48023999999999994;0,87384;2;0,7056;0,03874;0,72288
0,7028;0,7;0,75;0,26400999999999997;0,47408999999999996;laplace;1;1;0,48023000000000005;random_dedpul;5,53012;0,02232;0,48023999999999994;0,87384;2;0,7056;0,03874;0,72288
0,7236;0,684;0,75;0,24656;0,47408999999999996;laplace;1;1;0,55389;baseline_dedpul;4,34815;0,043930000000000004;0,52093;0,8528;2;0,7632;0,07184;0,72378
0,5364;0,6408;0,75;0,35819;0,47408999999999996;laplace;1;1;0,16077;e1_en;6,42471;0,15499000000000002;0,32268;0,89602;2;0,43200000000000005;0,19142;0,7219
0,7216;0,70027;0,75;0,22205999999999998;0,47408999999999996;laplace;1;1;0,52992;e3_en;1,50127;0,084;0,53837;0,8668299999999999;2;0,74293;0,12088;0,72535
0,7036;0,70053;0,75;0,24900999999999998;0,47408999999999996;laplace;1;1;0,46799999999999997;em_en;2,67283;0,06371;0,48816000000000004;0,8740100000000001;2;0,70667;0,08536;0,72553
0,7096;0,70933;0,75;0,25734;0,47408999999999996;laplace;1;1;0,47791000000000006;dedpul;4,35381;0,03456;0,47791999999999996;0,87971;3;0,70987;0,05027;0,7409100000000001
0,7096;0,70933;0,75;0,25734;0,47408999999999996;laplace;1;1;0,47791000000000006;random_dedpul;4,35381;0,03456;0,47791999999999996;0,87971;3;0,70987;0,05027;0,7409100000000001
0,7244;0,7112;0,75;0,22921;0,47408999999999996;laplace;1;1;0,59244;baseline_dedpul;4,099530000000001;0,07467;0,54587;0,8753200000000001;3;0,7376;0,11242;0,74006
0,5832;0,66773;0,75;0,34913;0,47408999999999996;laplace;1;1;0,14277;e1_en;6,08375;0,14952000000000001;0,3226;0,90164;3;0,49867;0,17931;0,74166
0,7308;0,7048;0,75;0,22121999999999997;0,47408999999999996;laplace;1;1;0,52047;e3_en;1,42408;0,07633999999999999;0,53213;0,86736;3;0,7568;0,12054000000000001;0,7418600000000001
0,7324;0,70587;0,75;0,22050999999999998;0,47408999999999996;laplace;1;1;0,522;em_en;1,3716;0,07707;0,53347;0,8676799999999999;3;0,75893;0,12163;0,74179
0,6592;0,68693;0,75;0,29879;0,47408999999999996;laplace;1;1;0,42731;dedpul;5,65235;0,054939999999999996;0,42731;0,8803;4;0,63147;0,09116;0,71475
0,6592;0,68693;0,75;0,29879;0,47408999999999996;laplace;1;1;0,42731;random_dedpul;5,65235;0,054939999999999996;0,42731;0,8803;4;0,63147;0,09116;0,71475
0,664;0,68853;0,75;0,26055;0,47408999999999996;laplace;1;1;0,5606800000000001;baseline_dedpul;4,61304;0,03274;0,49695;0,8796799999999999;4;0,63947;0,05032;0,71625
0,5452;0,63493;0,75;0,36594;0,47408999999999996;laplace;1;1;0,17048;e1_en;6,829460000000001;0,15784;0,32403000000000004;0,88041;4;0,45547;0,19974;0,71014
0,6956;0,69413;0,75;0,24235;0,47408999999999996;laplace;1;1;0,49888000000000005;e3_en;1,6371200000000001;0,06179;0,50364;0,8713299999999999;4;0,69707;0,08077999999999999;0,71558
0,722;0,6904;0,75;0,20349;0,47408999999999996;laplace;1;1;0,5776899999999999;em_en;0,79984;0,10463;0,5777;0,85844;4;0,7536;0,14485;0,7157100000000001
0,6804;0,6856;0,75;0,28826;0,47408999999999996;laplace;1;1;0,45314;dedpul;6,4454;0,03195;0,45315;0,86951;5;0,6752;0,05342;0,711
0,6804;0,6856;0,75;0,28826;0,47408999999999996;laplace;1;1;0,45314;random_dedpul;6,4454;0,03195;0,45315;0,86951;5;0,6752;0,05342;0,711
0,7096;0,69013;0,75;0,26835;0,47408999999999996;laplace;1;1;0,5784699999999999;baseline_dedpul;6,08127;0,0415;0,5049100000000001;0,86246;5;0,72907;0,06072;0,71236
0,5656;0,6432;0,75;0,36022;0,47408999999999996;laplace;1;1;0,17313;e1_en;6,918130000000001;0,14215999999999998;0,33408000000000004;0,8789600000000001;5;0,488;0,18299;0,70948
0,69;0,6856;0,75;0,24539;0,47408999999999996;laplace;1;1;0,49838000000000005;e3_en;1,5868;0,059489999999999994;0,50416;0,86569;5;0,6944;0,08067;0,71611
0,688;0,68533;0,75;0,25201;0,47408999999999996;laplace;1;1;0,486;em_en;2,20078;0,0547;0,49354;0,8662200000000001;5;0,69067;0,07386000000000001;0,71621
0,7124;0,69893;0,75;0,27769;0,47408999999999996;laplace;1;1;0,45213000000000003;dedpul;6,008030000000001;0,05031;0,45214;0,8690899999999999;6;0,72587;0,06921000000000001;0,7306
0,7124;0,69893;0,75;0,27769;0,47408999999999996;laplace;1;1;0,45213000000000003;random_dedpul;6,008030000000001;0,05031;0,45214;0,8690899999999999;6;0,72587;0,06921000000000001;0,7306
0,7136;0,69547;0,75;0,25961999999999996;0,47408999999999996;laplace;1;1;0,52559;baseline_dedpul;4,554209999999999;0,04112;0,48715;0,8656200000000001;6;0,73173;0,06229;0,7374
0,488;0,6144;0,75;0,38074;0,47408999999999996;laplace;1;1;0,14658;e1_en;6,989839999999999;0,17507;0,30393000000000003;0,8909299999999999;6;0,3616;0,22418000000000002;0,72418
0,69;0,70107;0,75;0,24491;0,47408999999999996;laplace;1;1;0,47318000000000005;e3_en;1,55235;0,07364;0,48396000000000006;0,88036;6;0,67893;0,09;0,73674
0,6728;0,6992;0,75;0,26602;0,47408999999999996;laplace;1;1;0,433;em_en;2,90055;0,06757;0,45125;0,88661;6;0,6464;0,08525;0,7369
0,6316;0,6648;0,75;0,32932;0,47408999999999996;laplace;1;1;0,38205;dedpul;6,32338;0,09932;0,38206;0,86977;7;0,5984;0,1232;0,7014
0,6316;0,6648;0,75;0,32932;0,47408999999999996;laplace;1;1;0,38205;random_dedpul;6,32338;0,09932;0,38206;0,86977;7;0,5984;0,1232;0,7014
0,6884;0,67547;0,75;0,26413000000000003;0,47408999999999996;laplace;1;1;0,63554;baseline_dedpul;5,39976;0,03893;0,51437;0,85724;7;0,70133;0,06383;0,7038300000000001
0,5612;0,63547;0,75;0,37656;0,47408999999999996;laplace;1;1;0,15950999999999999;e1_en;7,7563;0,15689;0,32306999999999997;0,87118;7;0,48693000000000003;0,20176;0,6946899999999999
0,6584;0,66933;0,75;0,27558;0,47408999999999996;laplace;1;1;0,45876999999999996;e3_en;1,7878599999999998;0,043930000000000004;0,46605;0,8628299999999999;7;0,64747;0,05471;0,70413
0,6564;0,6679999999999999;0,75;0,27915999999999996;0,47408999999999996;laplace;1;1;0,45299999999999996;em_en;2,3854599999999997;0,04335;0,46107;0,86234;7;0,6448;0,055060000000000005;0,7043699999999999
0,7020000000000001;0,72133;0,75;0,25973;0,47408999999999996;laplace;1;1;0,46243999999999996;dedpul;4,82094;0,037219999999999996;0,46245;0,8951;8;0,68267;0,05082;0,75198
0,7020000000000001;0,72133;0,75;0,25973;0,47408999999999996;laplace;1;1;0,46243999999999996;random_dedpul;4,82094;0,037219999999999996;0,46245;0,8951;8;0,68267;0,05082;0,75198
0,7212;0,7229300000000001;0,75;0,2346;0,47408999999999996;laplace;1;1;0,55035;baseline_dedpul;3,63924;0,05306;0,5148;0,8875;8;0,7194699999999999;0,08489;0,7510399999999999
0,4772;0,6216;0,75;0,38161;0,47408999999999996;laplace;1;1;0,13375;e1_en;6,91534;0,18058;0,29047;0,91765;8;0,3328;0,23021;0,7471
0,7056;0,72053;0,75;0,24099;0,47408999999999996;laplace;1;1;0,47303;e3_en;1,5135100000000001;0,08325;0,48186;0,89249;8;0,69067;0,10355999999999999;0,75138
0,6936;0,7189300000000001;0,75;0,2546;0,47408999999999996;laplace;1;1;0,447;em_en;2,49195;0,07812000000000001;0,45991000000000004;0,89692;8;0,66827;0,09676;0,7506
0,6768;0,71307;0,75;0,27624;0,47408999999999996;laplace;1;1;0,43883999999999995;dedpul;3,91089;0,061770000000000005;0,43885;0,8996299999999999;9;0,64053;0,09154;0,74054
0,6768;0,71307;0,75;0,27624;0,47408999999999996;laplace;1;1;0,43883999999999995;random_dedpul;3,91089;0,061770000000000005;0,43885;0,8996299999999999;9;0,64053;0,09154;0,74054
0,7056;0,7136;0,75;0,23759;0,47408999999999996;laplace;1;1;0,52666;baseline_dedpul;1,97522;0,07459;0,50594;0,8855799999999999;9;0,6976;0,10976;0,73845
0,4852;0,62053;0,75;0,3791;0,47408999999999996;laplace;1;1;0,13291;e1_en;6,16702;0,17923;0,28722;0,9060799999999999;9;0,34986999999999996;0,21888000000000002;0,74466
0,7292;0,71333;0,75;0,21613000000000002;0,47408999999999996;laplace;1;1;0,52277;e3_en;1,60847;0,10812000000000001;0,53793;0,87531;9;0,74507;0,15864;0,74021
0,6779999999999999;0,71333;0,75;0,26465;0,47408999999999996;laplace;1;1;0,401;em_en;3,0709299999999997;0,0911;0,4418;0,89925;9;0,64267;0,11043;0,74125
0,7548;0,6852600000000001;0,95;0,2476;0,60051;laplace;1;1;0,61302;dedpul;5,20745;0,0401;0,61303;0,9736600000000001;0;0,76253;0,05731;0,7226199999999999
0,7548;0,6852600000000001;0,95;0,2476;0,60051;laplace;1;1;0,61302;random_dedpul;5,20745;0,0401;0,61303;0,9736600000000001;0;0,76253;0,05731;0,7226199999999999
0,7604;0,67684;0,95;0,21948;0,60051;laplace;1;1;0,67415;baseline_dedpul;4,700819999999999;0,06172999999999999;0,65058;0,97234;0;0,76968;0,0887;0,72116
0,5908;0,68611;0,95;0,36841;0,60051;laplace;1;1;0,2786;e1_en;7,96922;0,14647000000000002;0,45436000000000004;0,9814799999999999;0;0,58021;0,18563;0,7245
0,7656;0,6795800000000001;0,95;0,19844;0,60051;laplace;1;1;0,6491600000000001;e3_en;2,05178;0,06966;0,654;0,9725299999999999;0;0,7751600000000001;0,10879000000000001;0,72164
0,7748;0,6806300000000001;0,95;0,18550999999999998;0,60051;laplace;1;1;0,665;em_en;1,16171;0,07944;0,6681;0,9723700000000001;0;0,7852600000000001;0,12222000000000001;0,72109
0,6596;0,74505;0,95;0,28859;0,60051;laplace;1;1;0,54398;dedpul;5,65814;0,07359;0,54399;0,98721;1;0,6501100000000001;0,1088;0,77598
0,6596;0,74505;0,95;0,28859;0,60051;laplace;1;1;0,54398;random_dedpul;5,65814;0,07359;0,54399;0,98721;1;0,6501100000000001;0,1088;0,77598
