distribution;estimator;random_state;dmu;ds;alpha;cons_alpha;est_alpha;mean_poster;accuracy;roc;mae;rmse;log_loss;precision;recall;accuracy_balanced;brier_score
laplace;em_en;6;1;1;0,25;0,15803;0,15803;0,17739000000000002;0,75;0,73898;0,04268;0,06483;1,2266;0,5;0,1184;0,53947;0,16884000000000002
laplace;dedpul;7;1;1;0,25;0,15803;0,15089;0,15802;0,75;0,69919;0,04493;0,08179;2,06783;0,0;0,0;0,5;0,17801
laplace;random_dedpul;7;1;1;0,25;0,15803;0,15089;0,15802;0,75;0,69919;0,04493;0,08179;2,06783;0,0;0,0;0,5;0,17801
laplace;baseline_dedpul;7;1;1;0,25;0,15803;0,15803;0,16203;0,75;0,69898;0,04576;0,08141;2,0644299999999998;0,0;0,0;0,5;0,17742
laplace;e1_en;7;1;1;0,25;0,15803;0,15803;0,17238;0,75;0,6977300000000001;0,08588;0,10255999999999998;1,27229;0,0;0,0;0,5;0,17887999999999998
laplace;e3_en;7;1;1;0,25;0,15803;0,15803;0,17238;0,75;0,6977300000000001;0,08588;0,10255999999999998;1,27229;0,0;0,0;0,5;0,17887999999999998
laplace;em_en;7;1;1;0,25;0,15803;0,15803;0,17238;0,75;0,6977300000000001;0,08588;0,10255999999999998;1,27229;0,0;0,0;0,5;0,17887999999999998
laplace;dedpul;8;1;1;0,25;0,15803;0,24966;0,15803;0,748;0,71313;0,04991;0,09504;2,54241;0,46479;0,0528;0,51627;0,17978
laplace;random_dedpul;8;1;1;0,25;0,15803;0,24966;0,15803;0,748;0,71313;0,04991;0,09504;2,54241;0,46479;0,0528;0,51627;0,17978
laplace;baseline_dedpul;8;1;1;0,25;0,15803;0,15803;0,11887;0,7472;0,7106899999999999;0,06892000000000001;0,11481;2,6670599999999998;0,44068;0,0416;0,512;0,18927
laplace;e1_en;8;1;1;0,25;0,15803;0,15803;0,18114;0,7484;0,7247;0,0477;0,075;1,2134200000000002;0,47368000000000005;0,0576;0,51813;0,17110999999999998
laplace;e3_en;8;1;1;0,25;0,15803;0,15803;0,18114;0,7484;0,7247;0,0477;0,075;1,2134200000000002;0,47368000000000005;0,0576;0,51813;0,17110999999999998
laplace;em_en;8;1;1;0,25;0,15803;0,15803;0,18114;0,7484;0,7247;0,0477;0,075;1,2134200000000002;0,47368000000000005;0,0576;0,51813;0,17110999999999998
laplace;dedpul;9;1;1;0,25;0,15803;0,18686;0,15803;0,7496;0,7174699999999999;0,04077;0,06759;2,22165;0,44443999999999995;0,0064;0,5018699999999999;0,1753
laplace;random_dedpul;9;1;1;0,25;0,15803;0,18686;0,15803;0,7496;0,7174699999999999;0,04077;0,06759;2,22165;0,44443999999999995;0,0064;0,5018699999999999;0,1753
laplace;baseline_dedpul;9;1;1;0,25;0,15803;0,15803;0,1454;0,7496;0,71678;0,04272;0,06967999999999999;2,2526200000000003;0,44443999999999995;0,0064;0,5018699999999999;0,17758
laplace;e1_en;9;1;1;0,25;0,15803;0,15803;0,1651;0,75;0,72445;0,06437999999999999;0,07547999999999999;0,54981;0,5;0,0224;0,50747;0,17352
laplace;e3_en;9;1;1;0,25;0,15803;0,15803;0,1651;0,75;0,72445;0,06437999999999999;0,07547999999999999;0,54981;0,5;0,0224;0,50747;0,17352
laplace;em_en;9;1;1;0,25;0,15803;0,15803;0,1651;0,75;0,72445;0,06437999999999999;0,07547999999999999;0,54981;0,5;0,0224;0,50747;0,17352
laplace;dedpul;0;1;1;0,5;0,31606;0,39865;0,31606;0,672;0,71618;0,07757;0,10973;0,77512;0,72349;0,5568;0,672;0,25643
laplace;random_dedpul;0;1;1;0,5;0,31606;0,39865;0,31606;0,672;0,71618;0,07757;0,10973;0,77512;0,72349;0,5568;0,672;0,25643
laplace;baseline_dedpul;0;1;1;0,5;0,31606;0,31606;0,24636;0,6524;0,71714;0,08489;0,14339000000000002;4,01812;0,71623;0,5048;0,6524;0,29301
laplace;e1_en;0;1;1;0,5;0,31606;0,31606;0,3212;0,6132;0,7206199999999999;0,10309000000000001;0,11667000000000001;0,7062;0,71938;0,3712;0,6132;0,24561999999999998
laplace;e3_en;0;1;1;0,5;0,31606;0,31606;0,3212;0,6132;0,7206199999999999;0,10309000000000001;0,11667000000000001;0,7062;0,71938;0,3712;0,6132;0,24561999999999998
laplace;em_en;0;1;1;0,5;0,31606;0,31606;0,3212;0,6132;0,7206199999999999;0,10309000000000001;0,11667000000000001;0,7062;0,71938;0,3712;0,6132;0,24561999999999998
laplace;dedpul;1;1;1;0,5;0,31606;0,35634;0,31606999999999996;0,684;0,72127;0,03823;0,05181;2,5202;0,72244;0,5976;0,684;0,24794000000000002
laplace;random_dedpul;1;1;1;0,5;0,31606;0,35634;0,31606999999999996;0,684;0,72127;0,03823;0,05181;2,5202;0,72244;0,5976;0,684;0,24794000000000002
laplace;baseline_dedpul;1;1;1;0,5;0,31606;0,31606;0,29299000000000003;0,6832;0,7205600000000001;0,04072;0,0583;4,1785;0,72363;0,5928;0,6832;0,25666
laplace;e1_en;1;1;1;0,5;0,31606;0,31606;0,33073;0,6208;0,72007;0,08505;0,10392;1,6267;0,71821;0,3976;0,6208;0,24243
laplace;e3_en;1;1;1;0,5;0,31606;0,31606;0,33073;0,6208;0,72007;0,08505;0,10392;1,6267;0,71821;0,3976;0,6208;0,24243
laplace;em_en;1;1;1;0,5;0,31606;0,31606;0,33073;0,6208;0,72007;0,08505;0,10392;1,6267;0,71821;0,3976;0,6208;0,24243
laplace;dedpul;2;1;1;0,5;0,31606;0,39621;0,31606;0,6928;0,72522;0,02428;0,04215;4,25914;0,7092;0,6536;0,6928;0,25085999999999997
laplace;random_dedpul;2;1;1;0,5;0,31606;0,39621;0,31606;0,6928;0,72522;0,02428;0,04215;4,25914;0,7092;0,6536;0,6928;0,25085999999999997
laplace;baseline_dedpul;2;1;1;0,5;0,31606;0,31606;0,28131;0,6816;0,7179399999999999;0,03319;0,05574;5,2393;0,73116;0,5744;0,6816;0,26338
laplace;e1_en;2;1;1;0,5;0,31606;0,31606;0,32297;0,652;0,72797;0,07618;0,08512;0,73747;0,7474;0,4592;0,652;0,24067
laplace;e3_en;2;1;1;0,5;0,31606;0,31606;0,32297;0,652;0,72797;0,07618;0,08512;0,73747;0,7474;0,4592;0,652;0,24067
laplace;em_en;2;1;1;0,5;0,31606;0,31606;0,32297;0,652;0,72797;0,07618;0,08512;0,73747;0,7474;0,4592;0,652;0,24067
laplace;dedpul;3;1;1;0,5;0,31606;0,3669;0,31606;0,6868;0,71408;0,026410000000000003;0,04428;4,40033;0,71131;0,6288;0,6868;0,25126
laplace;random_dedpul;3;1;1;0,5;0,31606;0,3669;0,31606;0,6868;0,71408;0,026410000000000003;0,04428;4,40033;0,71131;0,6288;0,6868;0,25126
laplace;baseline_dedpul;3;1;1;0,5;0,31606;0,31606;0,29454;0,6808;0,71387;0,03533;0,05135;4,48625;0,72114;0,5896;0,6808;0,25718
laplace;e1_en;3;1;1;0,5;0,31606;0,31606;0,32518;0,6372;0,72106;0,07606;0,08851;1,29025;0,7236;0,444;0,6372;0,24216
laplace;e3_en;3;1;1;0,5;0,31606;0,31606;0,32518;0,6372;0,72106;0,07606;0,08851;1,29025;0,7236;0,444;0,6372;0,24216
laplace;em_en;3;1;1;0,5;0,31606;0,31606;0,32518;0,6372;0,72106;0,07606;0,08851;1,29025;0,7236;0,444;0,6372;0,24216
laplace;dedpul;4;1;1;0,5;0,31606;0,35091999999999995;0,31605;0,67;0,72097;0,05765;0,08016000000000001;2,65876;0,72582;0,5464;0,67;0,24573000000000003
laplace;random_dedpul;4;1;1;0,5;0,31606;0,35091999999999995;0,31605;0,67;0,72097;0,05765;0,08016000000000001;2,65876;0,72582;0,5464;0,67;0,24573000000000003
laplace;baseline_dedpul;4;1;1;0,5;0,31606;0,31606;0,29235;0,6692;0,72092;0,059660000000000005;0,07954;2,79415;0,72718;0,5416;0,6692;0,25426
laplace;e1_en;4;1;1;0,5;0,31606;0,31606;0,33453;0,6284;0,72334;0,09051000000000001;0,11357;1,87053;0,72831;0,4096;0,6284;0,24120999999999998
laplace;e3_en;4;1;1;0,5;0,31606;0,31606;0,33453;0,6284;0,72334;0,09051000000000001;0,11357;1,87053;0,72831;0,4096;0,6284;0,24120999999999998
laplace;em_en;4;1;1;0,5;0,31606;0,31606;0,33453;0,6284;0,72334;0,09051000000000001;0,11357;1,87053;0,72831;0,4096;0,6284;0,24120999999999998
laplace;dedpul;5;1;1;0,5;0,31606;0,29723;0,31605;0,6724;0,71021;0,040760000000000005;0,053270000000000005;2,52498;0,70701;0,5888;0,6724;0,25506999999999996
laplace;random_dedpul;5;1;1;0,5;0,31606;0,29723;0,31605;0,6724;0,71021;0,040760000000000005;0,053270000000000005;2,52498;0,70701;0,5888;0,6724;0,25506999999999996
laplace;baseline_dedpul;5;1;1;0,5;0,31606;0,31606;0,32900999999999997;0,6728;0,71014;0,04306;0,054360000000000006;2,46901;0,70416;0,596;0,6728;0,25023
laplace;e1_en;5;1;1;0,5;0,31606;0,31606;0,34031;0,6504;0,71116;0,07937999999999999;0,10165;1,94858;0,71315;0,5032;0,6504;0,24201
laplace;e3_en;5;1;1;0,5;0,31606;0,31606;0,34031;0,6504;0,71116;0,07937999999999999;0,10165;1,94858;0,71315;0,5032;0,6504;0,24201
laplace;em_en;5;1;1;0,5;0,31606;0,31606;0,34031;0,6504;0,71116;0,07937999999999999;0,10165;1,94858;0,71315;0,5032;0,6504;0,24201
laplace;dedpul;6;1;1;0,5;0,31606;0,35088;0,31606;0,6864;0,7255;0,03818;0,06641;4,24169;0,73488;0,5832;0,6864;0,25309
laplace;random_dedpul;6;1;1;0,5;0,31606;0,35088;0,31606;0,6864;0,7255;0,03818;0,06641;4,24169;0,73488;0,5832;0,6864;0,25309
laplace;baseline_dedpul;6;1;1;0,5;0,31606;0,31606;0,30225;0,6808;0,72364;0,04141;0,07095;4,74413;0,73542;0,5648;0,6808;0,25775
laplace;e1_en;6;1;1;0,5;0,31606;0,31606;0,32634;0,6559999999999999;0,72655;0,06989;0,0826;0,75284;0,74684;0,47200000000000003;0,6559999999999999;0,24122
laplace;e3_en;6;1;1;0,5;0,31606;0,31606;0,32634;0,6559999999999999;0,72655;0,06989;0,0826;0,75284;0,74684;0,47200000000000003;0,6559999999999999;0,24122
laplace;em_en;6;1;1;0,5;0,31606;0,31606;0,32634;0,6559999999999999;0,72655;0,06989;0,0826;0,75284;0,74684;0,47200000000000003;0,6559999999999999;0,24122
laplace;dedpul;7;1;1;0,5;0,31606;0,38339;0,31606999999999996;0,6772;0,71432;0,0418;0,06493;2,6230599999999997;0,70009;0,62;0,6772;0,2514
laplace;random_dedpul;7;1;1;0,5;0,31606;0,38339;0,31606999999999996;0,6772;0,71432;0,0418;0,06493;2,6230599999999997;0,70009;0,62;0,6772;0,2514
laplace;baseline_dedpul;7;1;1;0,5;0,31606;0,31606;0,27621;0,632;0,7106600000000001;0,04802;0,07255;4,216019999999999;0,71941;0,4328;0,632;0,26637
laplace;e1_en;7;1;1;0,5;0,31606;0,31606;0,32221;0,6196;0,7149;0,08213999999999999;0,09904;0,93586;0,71573;0,3968;0,6196;0,24711
laplace;e3_en;7;1;1;0,5;0,31606;0,31606;0,32221;0,6196;0,7149;0,08213999999999999;0,09904;0,93586;0,71573;0,3968;0,6196;0,24711
laplace;em_en;7;1;1;0,5;0,31606;0,31606;0,32221;0,6196;0,7149;0,08213999999999999;0,09904;0,93586;0,71573;0,3968;0,6196;0,24711
laplace;dedpul;8;1;1;0,5;0,31606;0,32474000000000003;0,31606999999999996;0,6748;0,70857;0,04017;0,06441000000000001;5,15071;0,7157;0,58;0,6748;0,26252
laplace;random_dedpul;8;1;1;0,5;0,31606;0,32474000000000003;0,31606999999999996;0,6748;0,70857;0,04017;0,06441000000000001;5,15071;0,7157;0,58;0,6748;0,26252
laplace;baseline_dedpul;8;1;1;0,5;0,31606;0,31606;0,3132;0,6744;0,7089;0,03997;0,06426;5,15422;0,71627;0,5776;0,6744;0,26323
laplace;e1_en;8;1;1;0,5;0,31606;0,31606;0,32284;0,6636;0,71396;0,04618;0,05855;1,4008200000000002;0,72747;0,5232;0,6636;0,24938000000000002
laplace;e3_en;8;1;1;0,5;0,31606;0,31606;0,32284;0,6636;0,71396;0,04618;0,05855;1,4008200000000002;0,72747;0,5232;0,6636;0,24938000000000002
laplace;em_en;8;1;1;0,5;0,31606;0,31606;0,32284;0,6636;0,71396;0,04618;0,05855;1,4008200000000002;0,72747;0,5232;0,6636;0,24938000000000002
laplace;dedpul;9;1;1;0,5;0,31606;0,32291;0,31606;0,6932;0,72111;0,0374;0,05525;3,4161300000000003;0,70414;0,6664;0,6932;0,24904
laplace;random_dedpul;9;1;1;0,5;0,31606;0,32291;0,31606;0,6932;0,72111;0,0374;0,05525;3,4161300000000003;0,70414;0,6664;0,6932;0,24904
laplace;baseline_dedpul;9;1;1;0,5;0,31606;0,31606;0,31228;0,6936;0,721;0,03708;0,05466;3,4327900000000002;0,7047399999999999;0,6664;0,6936;0,25029
laplace;e1_en;9;1;1;0,5;0,31606;0,31606;0,32333;0,672;0,7258600000000001;0,06774;0,08384;1,4293;0,73168;0,5432;0,672;0,2419
laplace;e3_en;9;1;1;0,5;0,31606;0,31606;0,32333;0,672;0,7258600000000001;0,06774;0,08384;1,4293;0,73168;0,5432;0,672;0,2419
laplace;em_en;9;1;1;0,5;0,31606;0,31606;0,32333;0,672;0,7258600000000001;0,06774;0,08384;1,4293;0,73168;0,5432;0,672;0,2419
laplace;dedpul;0;1;1;0,75;0,47408999999999996;0,56801;0,47408999999999996;0,6916;0,7198100000000001;0,020569999999999998;0,0373;5,58314;0,8724700000000001;0,6896;0,6936;0,27011999999999997
laplace;random_dedpul;0;1;1;0,75;0,47408999999999996;0,56801;0,47408999999999996;0,6916;0,7198100000000001;0,020569999999999998;0,0373;5,58314;0,8724700000000001;0,6896;0,6936;0,27011999999999997
laplace;baseline_dedpul;0;1;1;0,75;0,47408999999999996;0,47408999999999996;0,42246000000000006;0,6848;0,7208399999999999;0,05552000000000001;0,07662999999999999;5,80869;0,8761200000000001;0,6752;0,6944;0,29721
laplace;e1_en;0;1;1;0,75;0,47408999999999996;0,47408999999999996;0,47907;0,684;0,7218899999999999;0,0651;0,07708999999999999;0,9479799999999999;0,8764700000000001;0,6736;0,6944;0,25098000000000004
laplace;e3_en;0;1;1;0,75;0,47408999999999996;0,47408999999999996;0,47907;0,684;0,7218899999999999;0,0651;0,07708999999999999;0,9479799999999999;0,8764700000000001;0,6736;0,6944;0,25098000000000004
laplace;em_en;0;1;1;0,75;0,47408999999999996;0,47408999999999996;0,47907;0,684;0,7218899999999999;0,0651;0,07708999999999999;0,9479799999999999;0,8764700000000001;0,6736;0,6944;0,25098000000000004
laplace;dedpul;1;1;1;0,75;0,47408999999999996;0,5433;0,47408;0,6844;0,74298;0,04305;0,05951;0,9247;0,8934799999999999;0,6576;0,7112;0,25951
laplace;random_dedpul;1;1;1;0,75;0,47408999999999996;0,5433;0,47408;0,6844;0,74298;0,04305;0,05951;0,9247;0,8934799999999999;0,6576;0,7112;0,25951
laplace;baseline_dedpul;1;1;1;0,75;0,47408999999999996;0,47408999999999996;0,42468;0,6772;0,743;0,05413;0,08313999999999999;5,74241;0,89381;0,6464;0,708;0,29348
laplace;e1_en;1;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48644;0,6968;0,7438;0,07232000000000001;0,09021;1,8240299999999998;0,8919299999999999;0,67787;0,71573;0,24522
laplace;e3_en;1;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48644;0,6968;0,7438;0,07232000000000001;0,09021;1,8240299999999998;0,8919299999999999;0,67787;0,71573;0,24522
laplace;em_en;1;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48644;0,6968;0,7438;0,07232000000000001;0,09021;1,8240299999999998;0,8919299999999999;0,67787;0,71573;0,24522
laplace;dedpul;2;1;1;0,75;0,47408999999999996;0,4679;0,47408999999999996;0,7008;0,7230300000000001;0,02398;0,03821;5,60973;0,8744200000000001;0,70187;0,69973;0,26624000000000003
laplace;random_dedpul;2;1;1;0,75;0,47408999999999996;0,4679;0,47408999999999996;0,7008;0,7230300000000001;0,02398;0,03821;5,60973;0,8744200000000001;0,70187;0,69973;0,26624000000000003
laplace;baseline_dedpul;2;1;1;0,75;0,47408999999999996;0,47408999999999996;0,47689;0,7024;0,7230300000000001;0,02334;0,039060000000000004;5,60669;0,87475;0,7040000000000001;0,7008;0,26516
laplace;e1_en;2;1;1;0,75;0,47408999999999996;0,47408999999999996;0,49711000000000005;0,7088;0,72573;0,06237;0,08592999999999999;2,5455799999999997;0,87508;0,7136;0,7040000000000001;0,24502
laplace;e3_en;2;1;1;0,75;0,47408999999999996;0,47408999999999996;0,49711000000000005;0,7088;0,72573;0,06237;0,08592999999999999;2,5455799999999997;0,87508;0,7136;0,7040000000000001;0,24502
laplace;em_en;2;1;1;0,75;0,47408999999999996;0,47408999999999996;0,49711000000000005;0,7088;0,72573;0,06237;0,08592999999999999;2,5455799999999997;0,87508;0,7136;0,7040000000000001;0,24502
laplace;dedpul;3;1;1;0,75;0,47408999999999996;0,46563999999999994;0,4741;0,7152;0,7421800000000001;0,04343;0,06192;4,08153;0,8788299999999999;0,7194699999999999;0,7109300000000001;0,26335
laplace;random_dedpul;3;1;1;0,75;0,47408999999999996;0,46563999999999994;0,4741;0,7152;0,7421800000000001;0,04343;0,06192;4,08153;0,8788299999999999;0,7194699999999999;0,7109300000000001;0,26335
laplace;baseline_dedpul;3;1;1;0,75;0,47408999999999996;0,47408999999999996;0,47923000000000004;0,7152;0,74195;0,044239999999999995;0,06213;4,06447;0,8783299999999999;0,72;0,7104;0,26032
laplace;e1_en;3;1;1;0,75;0,47408999999999996;0,47408999999999996;0,49116000000000004;0,7204;0,74325;0,06006;0,08736000000000001;3,07746;0,875;0,73173;0,70907;0,24168
laplace;e3_en;3;1;1;0,75;0,47408999999999996;0,47408999999999996;0,49116000000000004;0,7204;0,74325;0,06006;0,08736000000000001;3,07746;0,875;0,73173;0,70907;0,24168
laplace;em_en;3;1;1;0,75;0,47408999999999996;0,47408999999999996;0,49116000000000004;0,7204;0,74325;0,06006;0,08736000000000001;3,07746;0,875;0,73173;0,70907;0,24168
laplace;dedpul;4;1;1;0,75;0,47408999999999996;0,52442;0,4741;0,6636;0,71831;0,02755;0,0568;5,29552;0,88015;0,6384;0,6888;0,27171999999999996
laplace;random_dedpul;4;1;1;0,75;0,47408999999999996;0,52442;0,4741;0,6636;0,71831;0,02755;0,0568;5,29552;0,88015;0,6384;0,6888;0,27171999999999996
laplace;baseline_dedpul;4;1;1;0,75;0,47408999999999996;0,47408999999999996;0,44748000000000004;0,6604;0,71929;0,03764;0,07493;5,412719999999999;0,87944;0,63413;0,68667;0,28639000000000003
laplace;e1_en;4;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48738000000000004;0,6856;0,71531;0,05882999999999999;0,07678;2,24844;0,8711700000000001;0,6816;0,6896;0,25205
laplace;e3_en;4;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48738000000000004;0,6856;0,71531;0,05882999999999999;0,07678;2,24844;0,8711700000000001;0,6816;0,6896;0,25205
laplace;em_en;4;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48738000000000004;0,6856;0,71531;0,05882999999999999;0,07678;2,24844;0,8711700000000001;0,6816;0,6896;0,25205
laplace;dedpul;5;1;1;0,75;0,47408999999999996;0,48815;0,47408999999999996;0,6844;0,7108800000000001;0,0222;0,042710000000000005;6,39416;0,8688899999999999;0,68213;0,68667;0,27858
laplace;random_dedpul;5;1;1;0,75;0,47408999999999996;0,48815;0,47408999999999996;0,6844;0,7108800000000001;0,0222;0,042710000000000005;6,39416;0,8688899999999999;0,68213;0,68667;0,27858
laplace;baseline_dedpul;5;1;1;0,75;0,47408999999999996;0,47408999999999996;0,46861;0,6824;0,71058;0,02121;0,042460000000000005;6,43691;0,86844;0,67947;0,68533;0,28069
laplace;e1_en;5;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48486999999999997;0,6859999999999999;0,7177899999999999;0,052739999999999995;0,07024;2,67846;0,86725;0,6864;0,6856;0,25706
laplace;e3_en;5;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48486999999999997;0,6859999999999999;0,7177899999999999;0,052739999999999995;0,07024;2,67846;0,86725;0,6864;0,6856;0,25706
laplace;em_en;5;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48486999999999997;0,6859999999999999;0,7177899999999999;0,052739999999999995;0,07024;2,67846;0,86725;0,6864;0,6856;0,25706
laplace;dedpul;6;1;1;0,75;0,47408999999999996;0,49706999999999996;0,47408999999999996;0,7128;0,73501;0,04483;0,06229;5,25496;0,8659100000000001;0,7301300000000001;0,69547;0,26650999999999997
laplace;random_dedpul;6;1;1;0,75;0,47408999999999996;0,49706999999999996;0,47408999999999996;0,7128;0,73501;0,04483;0,06229;5,25496;0,8659100000000001;0,7301300000000001;0,69547;0,26650999999999997
laplace;baseline_dedpul;6;1;1;0,75;0,47408999999999996;0,47408999999999996;0,46312;0,7132;0,7344;0,0487;0,06573999999999999;5,43302;0,86785;0,72853;0,69787;0,27223
laplace;e1_en;6;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48561000000000004;0,6928;0,73606;0,07374;0,08995;1,53851;0,88041;0,6832;0,7024;0,24338
laplace;e3_en;6;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48561000000000004;0,6928;0,73606;0,07374;0,08995;1,53851;0,88041;0,6832;0,7024;0,24338
laplace;em_en;6;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48561000000000004;0,6928;0,73606;0,07374;0,08995;1,53851;0,88041;0,6832;0,7024;0,24338
laplace;dedpul;7;1;1;0,75;0,47408999999999996;0,53604;0,4741;0,6852;0,7026;0,02829;0,04149;5,9183699999999995;0,85931;0,69387;0,67653;0,27867
laplace;random_dedpul;7;1;1;0,75;0,47408999999999996;0,53604;0,4741;0,6852;0,7026;0,02829;0,04149;5,9183699999999995;0,85931;0,69387;0,67653;0,27867
laplace;baseline_dedpul;7;1;1;0,75;0,47408999999999996;0,47408999999999996;0,44371000000000005;0,6772;0,70243;0,039760000000000004;0,055720000000000006;6,04094;0,8598399999999999;0,68053;0,67387;0,29254
laplace;e1_en;7;1;1;0,75;0,47408999999999996;0,47408999999999996;0,47585;0,6628;0,7044699999999999;0,05032;0,05981;1,1264;0,86134;0,6559999999999999;0,6696;0,26661999999999997
laplace;e3_en;7;1;1;0,75;0,47408999999999996;0,47408999999999996;0,47585;0,6628;0,7044699999999999;0,05032;0,05981;1,1264;0,86134;0,6559999999999999;0,6696;0,26661999999999997
laplace;em_en;7;1;1;0,75;0,47408999999999996;0,47408999999999996;0,47585;0,6628;0,7044699999999999;0,05032;0,05981;1,1264;0,86134;0,6559999999999999;0,6696;0,26661999999999997
laplace;dedpul;8;1;1;0,75;0,47408999999999996;0,49303;0,4741;0,7048;0,7522300000000001;0,0312;0,04634;4,74109;0,89343;0,68853;0,72107;0,25397
laplace;random_dedpul;8;1;1;0,75;0,47408999999999996;0,49303;0,4741;0,7048;0,7522300000000001;0,0312;0,04634;4,74109;0,89343;0,68853;0,72107;0,25397
laplace;baseline_dedpul;8;1;1;0,75;0,47408999999999996;0,47408999999999996;0,46381000000000006;0,7004;0,75212;0,03126;0,043;4,82868;0,8931600000000001;0,68213;0,71867;0,25905
laplace;e1_en;8;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48386;0,7064;0,75085;0,0806;0,09981;1,50777;0,89264;0,6917300000000001;0,72107;0,24024
laplace;e3_en;8;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48386;0,7064;0,75085;0,0806;0,09981;1,50777;0,89264;0,6917300000000001;0,72107;0,24024
laplace;em_en;8;1;1;0,75;0,47408999999999996;0,47408999999999996;0,48386;0,7064;0,75085;0,0806;0,09981;1,50777;0,89264;0,6917300000000001;0,72107;0,24024
laplace;dedpul;9;1;1;0,75;0,47408999999999996;0,49375;0,47408999999999996;0,7012;0,73853;0,0565;0,08426;2,34865;0,8916700000000001;0,6848;0,7176;0,25205
laplace;random_dedpul;9;1;1;0,75;0,47408999999999996;0,49375;0,47408999999999996;0,7012;0,73853;0,0565;0,08426;2,34865;0,8916700000000001;0,6848;0,7176;0,25205
laplace;baseline_dedpul;9;1;1;0,75;0,47408999999999996;0,47408999999999996;0,45705;0,698;0,7389100000000001;0,055439999999999996;0,07962999999999999;2,43874;0,89161;0,68;0,716;0,26256999999999997
laplace;e1_en;9;1;1;0,75;0,47408999999999996;0,47408999999999996;0,49377;0,7104;0,74034;0,08639;0,11913;2,41876;0,8854700000000001;0,70507;0,71573;0,23771
laplace;e3_en;9;1;1;0,75;0,47408999999999996;0,47408999999999996;0,49377;0,7104;0,74034;0,08639;0,11913;2,41876;0,8854700000000001;0,70507;0,71573;0,23771
laplace;em_en;9;1;1;0,75;0,47408999999999996;0,47408999999999996;0,49377;0,7104;0,74034;0,08639;0,11913;2,41876;0,8854700000000001;0,70507;0,71573;0,23771
laplace;dedpul;0;1;1;0,95;0,60051;0,59333;0,6005199999999999;0,7488;0,72538;0,03757;0,05451;6,339840000000001;0,9749899999999999;0,75495;0,69347;0,25711
laplace;random_dedpul;0;1;1;0,95;0,60051;0,59333;0,6005199999999999;0,7488;0,72538;0,03757;0,05451;6,339840000000001;0,9749899999999999;0,75495;0,69347;0,25711
laplace;baseline_dedpul;0;1;1;0,95;0,60051;0,60051;0,60407;0,7504;0,72431;0,03848;0,05483;6,28534;0,97504;0,75663;0,6943199999999999;0,25476
laplace;e1_en;0;1;1;0,95;0,60051;0,60051;0,6176;0,742;0,71987;0,051910000000000005;0,07691;3,8597300000000003;0,97475;0,74779;0,68989;0,22976
laplace;e3_en;0;1;1;0,95;0,60051;0,60051;0,6176;0,742;0,71987;0,051910000000000005;0,07691;3,8597300000000003;0,97475;0,74779;0,68989;0,22976
laplace;em_en;0;1;1;0,95;0,60051;0,60051;0,6176;0,742;0,71987;0,051910000000000005;0,07691;3,8597300000000003;0,97475;0,74779;0,68989;0,22976
laplace;dedpul;1;1;1;0,95;0,60051;0,63094;0,60051;0,7036;0,77368;0,04129;0,09237999999999999;5,2266900000000005;0,9845799999999999;0,69895;0,74547;0,24128000000000002
laplace;random_dedpul;1;1;1;0,95;0,60051;0,63094;0,60051;0,7036;0,77368;0,04129;0,09237999999999999;5,2266900000000005;0,9845799999999999;0,69895;0,74547;0,24128000000000002
laplace;baseline_dedpul;1;1;1;0,95;0,60051;0,60051;0,58132;0,6628;0,77361;0,0502;0,09308999999999999;5,44221;0,9872799999999999;0,65347;0,74674;0,25547
laplace;e1_en;1;1;1;0,95;0,60051;0,60051;0,60648;0,7184;0,77381;0,07256;0,10175;0,72553;0,9832299999999999;0,7157899999999999;0,7418899999999999;0,21795
laplace;e3_en;1;1;1;0,95;0,60051;0,60051;0,60648;0,7184;0,77381;0,07256;0,10175;0,72553;0,9832299999999999;0,7157899999999999;0,7418899999999999;0,21795
laplace;em_en;1;1;1;0,95;0,60051;0,60051;0,60648;0,7184;0,77381;0,07256;0,10175;0,72553;0,9832299999999999;0,7157899999999999;0,7418899999999999;0,21795
laplace;dedpul;2;1;1;0,95;0,60051;0,6247;0,60051;0,72;0,71106;0,028739999999999998;0,04459;5,55941;0,9729;0,72547;0,67074;0,25038
